Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability,Area_SqFt,Region,Price_Lakh,Latitude,Longitude
Nav Karan Apartment ,501 Lokhandwala Andheri West Mumbai,5 Crore,27777,Super Built Up Area,3,3,5,10+ Year,Ready To Move,1800.0,Lokhandwala Andheri,500.0,19.1318689,72.8257451
Bhoomi Valley ,Kandivali East Mumbai,85 Lac,14406,Super Built Up Area,1,2,8,10+ Year,Ready To Move,590.0,Kandivali Mumbai,85.0,19.2103809,72.8640837
R S Vankvanis Nivas ,Ulwe Navi Mumbai Mumbai,42 Lac,6287,Built Up Area,1,2,4,1 to 5 Year,Ready To Move,668.0,Ulwe Navi-Mumbai,42.0,18.97686135,73.0201311109118
Unnamed Property,Lokhandwala Kandivali East Mumbai,70 Lac,17500,Built Up Area,1,1,2,5 to 10 Year,Ready To Move,400.0,Lokhandwala Kandivali,70.0,19.198814,72.8730296
Lokhandwala Octacrest ,Lokhandwala Kandivali East Mumbai,1.88 Crore,17407,Super Built Up Area,2,2,8,5 to 10 Year,Ready To Move,1080.0,Lokhandwala Kandivali,188.0,19.198814,72.8730296
Parinee Essence ,Kandivali West Mumbai,1.41 Crore,17647,Built Up Area,2,2,16,1 to 5 Year,Ready To Move,799.0,Kandivali Mumbai,141.0,19.2084002,72.8422235
Unnamed Property,Waghbil Thane Mumbai,72 Lac,10794,Built Up Area,1,2,23,0 to 1 Year,Ready To Move,667.0,Waghbil Thane,72.0,19.2659668,72.9847705
Lodha Luxuria ,Majiwada Thane Mumbai,1.5 Crore,19762,Carpet Area,2,2,24,1 to 5 Year,Ready To Move,759.0,Majiwada Thane,150.0,19.2000627,72.9666732
Dosti Desire ,Brahmand Thane Mumbai,1.15 Crore,17477,Carpet Area,2,2,18,0 to 1 Year,Ready To Move,658.0,Brahmand Thane,115.0,19.2469649,72.9818412
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,1.99 Crore,18090,Super Built Up Area,2,2,16,0 to 1 Year,Ready To Move,1100.0,Naupada Thane,199.0,19.2000627,72.9666732
Unnamed Property,502 Naupada Thane Mumbai,1.1 Crore,17741,Super Built Up Area,1,2,5,10+ Year,Ready To Move,620.0,Naupada Thane,110.0,19.2000627,72.9666732
La Queen ,Ulwe Navi Mumbai Mumbai,55 Lac,12910,Carpet Area,1,2,4,0 to 1 Year,Ready To Move,426.0,Ulwe Navi-Mumbai,55.0,18.97686135,73.0201311109118
SD Alpine ,Kandivali East Mumbai,3.25 Crore,17759,Super Built Up Area,3,3,21,1 to 5 Year,Ready To Move,1830.0,Kandivali Mumbai,325.0,19.2103809,72.8640837
Unnamed Property,Hiranandani Estate Thane Mumbai,1.85 Crore,19892,Carpet Area,2,2,8,1 to 5 Year,Ready To Move,930.0,Hiranandani-Estate Thane,185.0,19.2570093,72.98392629891234
Hiranandani Lavinia ,Hiranandani Estate Thane Mumbai,95 Lac,19000,Carpet Area,1,1,15,1 to 5 Year,Ready To Move,500.0,Hiranandani-Estate Thane,95.0,19.2570093,72.98392629891234
Unnamed Property,Hiranandani Estate Thane Mumbai,3.7 Crore,24666,Carpet Area,3,3,8,1 to 5 Year,Ready To Move,1500.0,Hiranandani-Estate Thane,370.0,19.2570093,72.98392629891234
Ahuja Gautam Complex ,Sector 11 Belapur Navi Mumbai Mumbai,1.35 Crore,11739,Super Built Up Area,2,2,5,10+ Year,Ready To Move,1150.0,Belapur Navi-Mumbai,135.0,19.0166477,73.0393628
Raj Rudraksha ,Dahisar East Mumbai,77 Lac,17381,Carpet Area,1,2,1,0 to 1 Year,Ready To Move,443.0,Dahisar Mumbai,77.0,19.2486925,72.8640593
Raj Rudraksha ,403 Dahisar East Mumbai,1.15 Crore,18459,Super Built Up Area,2,2,4,0 to 1 Year,Ready To Move,950.0,Dahisar Mumbai,115.0,19.2486925,72.8640593
Raj Rudraksha ,Dahisar East Mumbai,77 Lac,19444,Carpet Area,1,2,22,1 to 5 Year,Ready To Move,396.0,Dahisar Mumbai,77.0,19.2486925,72.8640593
Raj Rudraksha ,304 Dahisar East Mumbai,81 Lac,20454,Super Built Up Area,1,1,2,0 to 1 Year,Ready To Move,610.0,Dahisar Mumbai,81.0,19.2486925,72.8640593
Shagun Residency ,Roadpali Navi Mumbai Mumbai,58 Lac,8579,Super Built Up Area,1,1,8,5 to 10 Year,Ready To Move,676.0,Roadpali Navi-Mumbai,58.0,19.0392786,73.0992311
JBD Excellence Tower ,Roadpali Navi Mumbai Mumbai,71.5 Lac,7009,Super Built Up Area,2,2,1,5 to 10 Year,Ready To Move,1020.0,Roadpali Navi-Mumbai,71.5,19.0392786,73.0992311
Arihant Aradhana ,Kharghar Navi Mumbai Mumbai,1.35 Crore,12000,Built Up Area,2,2,16,1 to 5 Year,Ready To Move,1125.0,Kharghar Navi-Mumbai,135.0,19.025773,73.0591845321935
Bhairaav Gold Crest Residency ,Ghansoli Navi Mumbai Mumbai,87 Lac,12554,Super Built Up Area,1,1,9,1 to 5 Year,Ready To Move,693.0,Ghansoli Navi-Mumbai,87.0,19.1193307,72.9995096
Mittal Skylark ,1103 Azad Nagar Mumbai,3.2 Crore,37647,Carpet Area,3,3,11,0 to 1 Year,Ready To Move,850.0,Azad Nagar,320.0,19.1657976,72.955893
Raval Tower ,Shastri Nagar Mumbai,5 Crore,29411,Built Up Area,3,3,17,10+ Year,Ready To Move,1700.0,Shastri Nagar,500.0,19.1380387,72.8280164
Serenity Complex ,Oshiwara Mumbai,2 Crore,26666,Carpet Area,2,2,4,10+ Year,Ready To Move,750.0,Oshiwara Mumbai,200.0,19.1502437,72.8342294
Marvel Shanti Heights ,Sector 11 Koparkhairane Navi Mumbai Mumbai,1.35 Crore,20769,Carpet Area,2,2,15,5 to 10 Year,Ready To Move,650.0,Koparkhairane Navi-Mumbai,135.0,19.1058398,72.999981
Unnamed Property,Sector 21 Kamothe Navi Mumbai Mumbai,91 Lac,7583,Super Built Up Area,2,2,11,5 to 10 Year,Ready To Move,1200.0,Kamothe Navi-Mumbai,91.0,19.0173837,73.09548380186183
Rutu Enclave ,Anand Nagar Thane Mumbai,72 Lac,10588,Carpet Area,2,2,7,5 to 10 Year,Ready To Move,680.0,Nagar Thane,72.0,19.2644174,72.9675762
Paradise Sai World City ,Panvel Navi Mumbai Mumbai,1.45 Crore,10357,Super Built Up Area,2,2,15,0 to 1 Year,Ready To Move,1400.0,Panvel Navi-Mumbai,145.0,19.0392786,73.0992311
Omkar Alta Monte ,Omkar Alta Monte Malad East Mumbai,2.36 Crore,17101,Built Up Area,2,2,4,1 to 5 Year,Ready To Move,1380.0,Monte Malad,236.0,19.1827254,72.86096607345942
The Park Residences ,123 Oshiwara Mumbai,4.95 Crore,30937,Super Built Up Area,3,3,18,0 to 1 Year,Ready To Move,1600.0,Oshiwara Mumbai,495.0,19.1502437,72.8342294
Fressia Ranibello ,000 Malad East Mumbai,1.65 Crore,15714,Super Built Up Area,2,2,9,5 to 10 Year,Ready To Move,1050.0,Malad Mumbai,165.0,19.1860219,72.8563181
Tulsi Aura ,Sector 8 Ghansoli Navi Mumbai Mumbai,82 Lac,12913,Super Built Up Area,1,2,6,1 to 5 Year,Ready To Move,635.0,Ghansoli Navi-Mumbai,82.0,19.12024585,72.99595292715398
Neelkanth Heights ,Ghansoli Navi Mumbai Mumbai,2.1 Crore,13249,Super Built Up Area,3,3,17,1 to 5 Year,Ready To Move,1585.0,Ghansoli Navi-Mumbai,210.0,19.1193307,72.9995096
Aurum Q Residences ,Ghansoli Navi Mumbai Mumbai,1.55 Crore,21527,Carpet Area,2,2,20,0 to 1 Year,Ready To Move,720.0,Ghansoli Navi-Mumbai,155.0,19.1193307,72.9995096
Unnamed Property,121 Vijay Nagari Thane Mumbai,1.25 Crore,12500,Carpet Area,3,3,4,1 to 5 Year,Ready To Move,1000.0,Nagari Thane,125.0,19.254807200000002,72.97469706436411
RNA NG Grand Plaza ,Ghansoli Navi Mumbai Mumbai,2.1 Crore,12727,Super Built Up Area,3,3,12,0 to 1 Year,Ready To Move,1650.0,Ghansoli Navi-Mumbai,210.0,19.1193307,72.9995096
Unnamed Property,Hiranandani Estate Thane Mumbai,75 Lac,16666,Carpet Area,1,2,6,10+ Year,Ready To Move,450.0,Hiranandani-Estate Thane,75.0,19.2570093,72.98392629891234
VUB Paradise ,Kharghar Navi Mumbai Mumbai,86 Lac,11466,Carpet Area,2,2,3,1 to 5 Year,Ready To Move,750.0,Kharghar Navi-Mumbai,86.0,19.025773,73.0591845321935
CIDCO Spaghetti Complex ,Sector 15 Kharghar Navi Mumbai Mumbai,70 Lac,10769,Super Built Up Area,1,1,6,10+ Year,Ready To Move,650.0,Kharghar Navi-Mumbai,70.0,19.038895,73.08039296547801
Unnamed Property,112 Dombivli West Thane Mumbai,22 Lac,6197,Carpet Area,1,1,3,10+ Year,Ready To Move,355.0,Dombivli Thane,22.0,19.2221822,73.0809274
Kumar Vastu Pinnacle ,Borivali West Mumbai,1.91 Crore,27285,Built Up Area,2,2,12,0 to 1 Year,Ready To Move,700.0,Borivali Mumbai,191.0,19.2294561,72.8479905
Unnamed Property,Woodpark Hiranandani Estate Hiranandani Estate Thane Mumbai,2.9 Crore,28684,Carpet Area,3,3,6,5 to 10 Year,Ready To Move,1011.0,Hiranandani-Estate Thane,290.0,19.25723705,72.98712413749124
Bhagwati Imperia ,Ulwe Navi Mumbai Mumbai,2.02 Crore,11882,Super Built Up Area,3,3,11,1 to 5 Year,Ready To Move,1700.0,Ulwe Navi-Mumbai,202.0,18.97686135,73.0201311109118
Om Rudra ,Kharghar Kharghar Navi Mumbai Mumbai,2.1 Crore,12844,Super Built Up Area,3,3,18,5 to 10 Year,Ready To Move,1635.0,Kharghar Navi-Mumbai,210.0,19.025773,73.0591845321935
Goodwill Heritage ,Sector 16 Koparkhairane Navi Mumbai Mumbai,1.15 Crore,8942,Super Built Up Area,2,2,6,5 to 10 Year,Ready To Move,1286.0,Koparkhairane Navi-Mumbai,115.0,19.1058398,72.999981
Evershine Millennium Paradise ,Thakur Village Mumbai,2.65 Crore,24090,Carpet Area,3,3,4,10+ Year,Ready To Move,1100.0,Thakur Village,265.0,19.2097189,72.8759248
Aurum Q Residences ,Ghansoli Navi Mumbai Mumbai,1.7 Crore,14693,Super Built Up Area,2,2,13,0 to 1 Year,Ready To Move,1157.0,Ghansoli Navi-Mumbai,170.0,19.1193307,72.9995096
Unnamed Property,Sector 50 Seawoods Navi Mumbai Mumbai,90 Lac,12857,Carpet Area,2,2,3,5 to 10 Year,Ready To Move,700.0,Seawoods Navi-Mumbai,90.0,19.013780099999998,73.02297723417698
Sonal Dev Con Gopal Krishna ,901 Belapur Navi Mumbai Mumbai,3 Crore,16666,Super Built Up Area,3,3,9,0 to 1 Year,Ready To Move,1800.0,Belapur Navi-Mumbai,300.0,19.119074,73.0066628
Kulswamini Srushti Residency ,106 Dombivli East Thane Mumbai,75 Lac,7614,Super Built Up Area,2,2,1,5 to 10 Year,Ready To Move,985.0,Dombivli Thane,75.0,19.2111814,73.091129
Aboli Estate ,106 Dombivli East Thane Mumbai,42.25 Lac,9388,Carpet Area,1,1,1,0 to 1 Year,Ready To Move,450.0,Dombivli Thane,42.2,19.2111814,73.091129
Aboli Estate ,105 Dombivli East Thane Mumbai,62.14 Lac,9288,Carpet Area,2,2,1,0 to 1 Year,Ready To Move,669.0,Dombivli Thane,62.1,19.2111814,73.091129
Mangeshi Dazzle ,1102 Dombivli East Thane Mumbai,81.6 Lac,8500,Super Built Up Area,2,2,11,0 to 1 Year,Ready To Move,960.0,Dombivli Thane,81.6,19.2111814,73.091129
Kosmos Nandanvan ,Borivali West Mumbai,2.35 Crore,33812,Carpet Area,2,2,14,0 to 1 Year,Ready To Move,695.0,Borivali Mumbai,235.0,19.2294561,72.8479905
K Guru Residency ,Borivali West Mumbai,1.85 Crore,22424,Carpet Area,2,2,2,5 to 10 Year,Ready To Move,825.0,Borivali Mumbai,185.0,19.2294561,72.8479905
Neelsidhi Anexo ,Ghansoli Navi Mumbai Mumbai,95 Lac,13571,Super Built Up Area,1,2,7,0 to 1 Year,Ready To Move,700.0,Ghansoli Navi-Mumbai,95.0,19.1193307,72.9995096
Unnamed Property,Borivali East Mumbai,2.6 Crore,28888,Carpet Area,3,3,6,10+ Year,Ready To Move,900.0,Borivali Mumbai,260.0,19.2267228,72.8619328
Pyramid Elements ,Airoli Navi Mumbai Mumbai,1.26 Crore,12000,Super Built Up Area,2,2,27,0 to 1 Year,Ready To Move,1050.0,Airoli Navi-Mumbai,126.0,19.1582719,72.9967088
Oak Residency ,Ghansoli Navi Mumbai Mumbai,1.1 Crore,10679,Super Built Up Area,2,2,5,1 to 5 Year,Ready To Move,1030.0,Ghansoli Navi-Mumbai,110.0,19.1193307,72.9995096
Balaji Mayuresh Delta ,Ulwe Navi Mumbai Mumbai,1.27 Crore,10240,Built Up Area,2,2,10,1 to 5 Year,Ready To Move,1245.0,Ulwe Navi-Mumbai,127.0,18.97686135,73.0201311109118
Haware Citi ,200 Thane West Thane Mumbai,73 Lac,10167,Carpet Area,3,3,2,5 to 10 Year,Ready To Move,718.0,Thane Thane,73.0,19.03160615,73.01425130283573
Unnamed Property,Sector 15 Ghansoli Navi Mumbai Mumbai,1.1 Crore,10476,Super Built Up Area,2,2,2,5 to 10 Year,Ready To Move,1050.0,Ghansoli Navi-Mumbai,110.0,19.1229321,72.99130751847623
Unnamed Property,Ghansoli Navi Mumbai Mumbai,2.8 Crore,15469,Super Built Up Area,3,3,37,1 to 5 Year,Ready To Move,1810.0,Ghansoli Navi-Mumbai,280.0,19.1193307,72.9995096
RNA NG Grand Plaza ,Ghansoli Navi Mumbai Mumbai,2 Crore,14015,Super Built Up Area,2,2,20,1 to 5 Year,Ready To Move,1427.0,Ghansoli Navi-Mumbai,200.0,19.1193307,72.9995096
RNA NG Grand Plaza ,Ghansoli Navi Mumbai Mumbai,1.8 Crore,13856,Super Built Up Area,2,2,10,1 to 5 Year,Ready To Move,1299.0,Ghansoli Navi-Mumbai,180.0,19.1193307,72.9995096
Unnamed Property,1004 Dombivli East Thane Mumbai,75 Lac,8333,Super Built Up Area,2,2,10,0 to 1 Year,Ready To Move,900.0,Dombivli Thane,75.0,19.2111814,73.091129
Unnamed Property,Naupada Thane Mumbai,1.65 Crore,14335,Super Built Up Area,2,2,4,0 to 1 Year,Ready To Move,1151.0,Naupada Thane,165.0,19.2000627,72.9666732
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,2.55 Crore,16451,Super Built Up Area,2,2,22,0 to 1 Year,Ready To Move,1550.0,Naupada Thane,255.0,19.2000627,72.9666732
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,1.95 Crore,16956,Super Built Up Area,2,2,22,0 to 1 Year,Ready To Move,1150.0,Naupada Thane,195.0,19.2000627,72.9666732
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,2.11 Crore,16880,Super Built Up Area,2,2,22,0 to 1 Year,Ready To Move,1250.0,Naupada Thane,211.0,19.2000627,72.9666732
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,2.91 Crore,18187,Super Built Up Area,3,3,26,0 to 1 Year,Ready To Move,1600.0,Naupada Thane,291.0,19.2000627,72.9666732
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,2.87 Crore,17937,Super Built Up Area,3,3,26,0 to 1 Year,Ready To Move,1600.0,Naupada Thane,287.0,19.2000627,72.9666732
Pridedream Giriraj Dreams ,Naupada Thane Mumbai,2.06 Crore,17166,Super Built Up Area,2,2,26,0 to 1 Year,Ready To Move,1200.0,Naupada Thane,206.0,19.2000627,72.9666732
Unnamed Property,Kharghar Navi Mumbai Mumbai,55 Lac,8017,Super Built Up Area,1,2,1,5 to 10 Year,Ready To Move,686.0,Kharghar Navi-Mumbai,55.0,19.025773,73.0591845321935
Unnamed Property,0000 Kalher Thane Mumbai,25.03 Lac,6075,Carpet Area,1,2,2,0 to 1 Year,Ready To Move,412.0,Kalher Thane,25.0,19.2470586,73.0162096
Unnamed Property,000 Kalher Thane Mumbai,27.63 Lac,4500,Built Up Area,1,1,2,0 to 1 Year,Ready To Move,614.0,Kalher Thane,27.6,19.2470586,73.0162096
Unnamed Property,Naupada Thane Mumbai,1.59 Crore,23043,Carpet Area,2,2,6,0 to 1 Year,Ready To Move,690.0,Naupada Thane,159.0,19.2000627,72.9666732
Rosa Oasis ,0000 Ghodbunder Road Thane Mumbai,1.13 Crore,191818,Carpet Area,2,2,19,1 to 5 Year,Ready To Move,58.91,Road Thane,113.0,19.2734779,72.9135395
Runwal Eirene ,2002 Balkum Thane Mumbai,78 Lac,18396,Carpet Area,1,2,10,0 to 1 Year,Ready To Move,424.0,Balkum Thane,78.0,19.2257758,72.9877406
Adelphi Apartment ,Shastri Nagar Mumbai,2.1 Crore,28000,Carpet Area,2,2,6,10+ Year,Ready To Move,750.0,Shastri Nagar,210.0,19.1380387,72.8280164
Unnamed Property,Sector 44 Seawoods Navi Mumbai Mumbai,2.1 Crore,10500,Super Built Up Area,3,2,1,5 to 10 Year,Ready To Move,2000.0,Seawoods Navi-Mumbai,210.0,19.0147714,73.01359719984752
Sky Pan Apartment ,Shastri Nagar Mumbai,4.25 Crore,35416,Carpet Area,3,3,2,5 to 10 Year,Ready To Move,1200.0,Shastri Nagar,425.0,19.1380387,72.8280164
Unnamed Property,Sector 20 Airoli Navi Mumbai Mumbai,78 Lac,18571,Carpet Area,1,1,4,10+ Year,Ready To Move,420.0,Airoli Navi-Mumbai,78.0,19.1608677,72.9953728
Unnamed Property,Sector 20 Airoli Navi Mumbai Mumbai,70 Lac,17948,Carpet Area,1,1,3,10+ Year,Ready To Move,390.0,Airoli Navi-Mumbai,70.0,19.1608677,72.9953728
Unnamed Property,501 Waghbil Thane Mumbai,76 Lac,10857,Carpet Area,2,2,3,10+ Year,Ready To Move,700.0,Waghbil Thane,76.0,19.2659668,72.9847705
Unnamed Property,Sector 20 Airoli Navi Mumbai Mumbai,55 Lac,15714,Carpet Area,1,1,2,10+ Year,Ready To Move,350.0,Airoli Navi-Mumbai,55.0,19.1608677,72.9953728
City Century One ,Sector 21 Ghansoli Navi Mumbai Mumbai,99 Lac,11123,Super Built Up Area,2,2,14,1 to 5 Year,Ready To Move,890.0,Ghansoli Navi-Mumbai,99.0,19.1295931,72.99682635744509
Hiranandani Rodas Enclave ,Hiranandani Estate Thane Mumbai,3.65 Crore,24333,Carpet Area,4,3,2,5 to 10 Year,Ready To Move,1500.0,Hiranandani-Estate Thane,365.0,19.2570093,72.98392629891234
Lodha Casa Bella Gold ,Dombivli East Thane Mumbai,53 Lac,8439,Carpet Area,2,2,5,1 to 5 Year,Ready To Move,628.0,Dombivli Thane,53.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,59 Lac,8600,Carpet Area,2,2,7,1 to 5 Year,Ready To Move,686.0,Dombivli Thane,59.0,19.2111814,73.091129
Yogsiddhi Sumukh Hills ,703 Kandivali East Mumbai,1.65 Crore,26612,Carpet Area,2,2,7,0 to 1 Year,Ready To Move,620.0,Kandivali Mumbai,165.0,19.2103809,72.8640837
Raunak Unnathi Woods Phase 6 ,Thane West Thane Mumbai,85 Lac,8594,Super Built Up Area,2,2,5,1 to 5 Year,Ready To Move,989.0,Thane Thane,85.0,19.03160615,73.01425130283573
Prasham Vishal 2 ,602 Borivali West Mumbai,3.05 Crore,33738,Carpet Area,3,3,6,1 to 5 Year,Ready To Move,904.0,Borivali Mumbai,305.0,19.2294561,72.8479905
Unnamed Property,Malad West Mumbai,72 Lac,14400,Carpet Area,1,1,5,10+ Year,Ready To Move,500.0,Malad Mumbai,72.0,19.1840129,72.8412155
Omkar Alta Monte ,Omkar Alta Monte Malad East Malad East Mumbai,3.18 Crore,25645,Super Built Up Area,3,3,39,0 to 1 Year,Ready To Move,1750.0,Malad Malad,318.0,19.1827254,72.86096607345942
Unnamed Property,Kharghar Navi Mumbai Mumbai,92 Lac,7666,Super Built Up Area,2,2,4,10+ Year,Ready To Move,1200.0,Kharghar Navi-Mumbai,92.0,19.025773,73.0591845321935
Advance Heights ,Kharghar Navi Mumbai Mumbai,1 Crore,8849,Super Built Up Area,2,2,13,0 to 1 Year,Ready To Move,1130.0,Kharghar Navi-Mumbai,100.0,19.025773,73.0591845321935
Unnamed Property,Dahisar West Mumbai,1.46 Crore,27238,Carpet Area,2,2,1,1 to 5 Year,Ready To Move,536.0,Dahisar Mumbai,146.0,19.0648226,72.8373616
Unnamed Property,Borivali West Mumbai,1.62 Crore,28672,Carpet Area,2,2,13,0 to 1 Year,Ready To Move,565.0,Borivali Mumbai,162.0,19.2294561,72.8479905
Unnamed Property,Borivali West Mumbai,1.05 Crore,23333,Carpet Area,1,1,2,10+ Year,Ready To Move,450.0,Borivali Mumbai,105.0,19.2294561,72.8479905
Unnamed Property,Vazira Mumbai,1.1 Crore,27500,Carpet Area,1,1,6,5 to 10 Year,Ready To Move,400.0,Vazira Mumbai,110.0,19.2289191,72.8448119
Mallhar Bhimashankar Heights ,Kandarpada Mumbai,1.95 Crore,26566,Carpet Area,2,3,19,0 to 1 Year,Ready To Move,734.0,Kandarpada Mumbai,195.0,19.2565945,72.8505837
Gurukrupa Marina Enclave ,1301 Malad West Mumbai,1.05 Crore,23230,Carpet Area,1,2,13,1 to 5 Year,Ready To Move,452.0,Malad Mumbai,105.0,19.1840129,72.8412155
Gurukrupa Marina Enclave ,1202 Malad West Mumbai,1.42 Crore,22257,Carpet Area,2,2,12,0 to 1 Year,Ready To Move,638.0,Malad Mumbai,142.0,19.1840129,72.8412155
Gurukrupa Marina Enclave ,1201 Malad West Mumbai,1.41 Crore,22204,Carpet Area,2,2,12,0 to 1 Year,Ready To Move,635.0,Malad Mumbai,141.0,19.1840129,72.8412155
Gurukrupa Marina Enclave ,1203 Malad West Mumbai,1.55 Crore,24409,Carpet Area,2,2,12,0 to 1 Year,Ready To Move,635.0,Malad Mumbai,155.0,19.1840129,72.8412155
Gurukrupa Marina Enclave ,1204 Malad West Mumbai,2.02 Crore,24105,Carpet Area,3,3,12,0 to 1 Year,Ready To Move,838.0,Malad Mumbai,202.0,19.1840129,72.8412155
Ahuja Sea Shell Apartment ,Sector 8 Charkop Mumbai,1.28 Crore,18962,Carpet Area,2,2,2,10+ Year,Ready To Move,675.0,Charkop Mumbai,128.0,19.216097,72.8147689
Sunteck City Avenue 1 ,1903 Goregaon West Mumbai,2.39 Crore,19916,Super Built Up Area,2,2,19,0 to 1 Year,Ready To Move,1200.0,Goregaon Mumbai,239.0,19.1633281,72.8411995
Yashwant Arcade CHS ,Koparkhairane Navi Mumbai Mumbai,96 Lac,14769,Carpet Area,2,2,2,5 to 10 Year,Ready To Move,650.0,Koparkhairane Navi-Mumbai,96.0,19.10083655,72.99854110561807
Kanakia Hollywood ,Versova Mumbai,7.25 Crore,46774,Carpet Area,4,4,15,1 to 5 Year,Ready To Move,1550.0,Versova Mumbai,725.0,19.13025205,72.8213774957082
Cosmos Park ,kavesar Thane Mumbai,1.2 Crore,14117,Carpet Area,2,3,7,5 to 10 Year,Ready To Move,850.0,Kavesar Thane,120.0,19.2623339,72.9722476
Cosmos Park ,kavesar Thane Mumbai,60 Lac,9600,Super Built Up Area,1,2,1,5 to 10 Year,Ready To Move,625.0,Kavesar Thane,60.0,19.2623339,72.9722476
Cosmos Park ,kavesar Thane Mumbai,85 Lac,14655,Carpet Area,2,2,4,5 to 10 Year,Ready To Move,580.0,Kavesar Thane,85.0,19.2623339,72.9722476
Vijay Vilas ,kavesar Thane Mumbai,88 Lac,9411,Super Built Up Area,2,2,7,5 to 10 Year,Ready To Move,935.0,Kavesar Thane,88.0,19.2623339,72.9722476
Orovia Phase 1 ,Hiranandani Estate Thane Mumbai,1.35 Crore,15340,Carpet Area,3,3,15,0 to 1 Year,Ready To Move,880.0,Hiranandani-Estate Thane,135.0,19.2570093,72.98392629891234
Unnamed Property,Dombivli West Thane Mumbai,83 Lac,8645,Built Up Area,2,2,5,5 to 10 Year,Ready To Move,960.0,Dombivli Thane,83.0,19.2221822,73.0809274
Bhairaav Gold Crest Residency ,102 Ghansoli Navi Mumbai Mumbai,90 Lac,12987,Super Built Up Area,1,1,10,0 to 1 Year,Ready To Move,693.0,Ghansoli Navi-Mumbai,90.0,19.1193307,72.9995096
Unnamed Property,Pokhran 2 Thane Mumbai,72 Lac,18000,Carpet Area,1,1,4,10+ Year,Ready To Move,400.0,Pokhran Thane,72.0,19.2209997,72.96302046750381
Wadhawa The Nest ,111 DN Nagar Mumbai,5.3 Crore,39849,Carpet Area,3,4,2,0 to 1 Year,Ready To Move,1330.0,Dn Nagar,530.0,19.13049255,72.82908887757355
Lodha Fiorenza ,Goregaon East Mumbai,2.97 Crore,33483,Carpet Area,2,2,18,1 to 5 Year,Ready To Move,887.0,Goregaon Mumbai,297.0,19.1692623,72.8552548
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,1.24 Crore,8857,Carpet Area,3,3,9,1 to 5 Year,Ready To Move,1400.0,Panvel Navi-Mumbai,124.0,19.0392786,73.0992311
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,63.5 Lac,7126,Carpet Area,2,2,7,1 to 5 Year,Ready To Move,891.0,Panvel Navi-Mumbai,63.5,19.0392786,73.0992311
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,61.75 Lac,6930,Carpet Area,2,2,3,1 to 5 Year,Ready To Move,891.0,Panvel Navi-Mumbai,61.8,19.0392786,73.0992311
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,55.5 Lac,6228,Carpet Area,2,2,10,1 to 5 Year,Ready To Move,891.0,Panvel Navi-Mumbai,55.5,19.0392786,73.0992311
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,1.26 Crore,7508,Carpet Area,4,4,32,1 to 5 Year,Ready To Move,1678.0,Panvel Navi-Mumbai,126.0,19.0392786,73.0992311
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,64.5 Lac,7239,Carpet Area,2,2,14,1 to 5 Year,Ready To Move,891.0,Panvel Navi-Mumbai,64.5,19.0392786,73.0992311
Indiabulls Greens ,Panvel Navi Mumbai Mumbai,87 Lac,5147,Super Built Up Area,3,3,19,0 to 1 Year,Ready To Move,1690.0,Panvel Navi-Mumbai,87.0,19.0392786,73.0992311
Unnamed Property,Chikuwadi Mumbai,1.55 Crore,25833,Carpet Area,2,2,7,10+ Year,Ready To Move,600.0,Chikuwadi Mumbai,155.0,19.2205668,72.84001390959145
Shanti Green Palms ,Sector 15 Ghansoli Navi Mumbai Mumbai,2 Crore,12738,Super Built Up Area,3,3,3,1 to 5 Year,Ready To Move,1570.0,Ghansoli Navi-Mumbai,200.0,19.1229321,72.99130751847623
City Century One ,Sector 21 Ghansoli Navi Mumbai Mumbai,1.05 Crore,11797,Super Built Up Area,2,2,14,0 to 1 Year,Ready To Move,890.0,Ghansoli Navi-Mumbai,105.0,19.1295931,72.99682635744509
City Century One ,Sector 21 Ghansoli Navi Mumbai Mumbai,1.07 Crore,10700,Super Built Up Area,2,2,9,1 to 5 Year,Ready To Move,1000.0,Ghansoli Navi-Mumbai,107.0,19.1295931,72.99682635744509
Shanti Green Palms ,Sector 15 Ghansoli Navi Mumbai Mumbai,1.9 Crore,12101,Built Up Area,3,3,7,0 to 1 Year,Ready To Move,1570.0,Ghansoli Navi-Mumbai,190.0,19.1229321,72.99130751847623
SD Alpine ,Kandivali East Mumbai,2.75 Crore,30623,Carpet Area,3,2,2,1 to 5 Year,Ready To Move,898.0,Kandivali Mumbai,275.0,19.2103809,72.8640837
